local_time,city,latitude,longitude,AT,RH,PM2_5,PM10
24-05-2025 05:00,Varanasi,25.307449,83.006867,33.18,59.25,31.4,130.91
24-05-2025 05:00,Varanasi,25.306425,82.950814,29.89,67.23,26.89,126.42
24-05-2025 05:00,Varanasi,25.2799085,82.9795844,29.34,66.38,27.07,93.68
24-05-2025 05:00,Varanasi,25.30653681,82.95087512,,31.31,13.15,60.89
24-05-2025 06:00,Varanasi,25.307449,83.006867,33.16,60.23,28.41,122.12
24-05-2025 06:00,Varanasi,25.306425,82.950814,25.42,56.16,21.28,95.47
24-05-2025 06:00,Varanasi,25.2799085,82.9795844,27.83,63.37,23.65,83.84
24-05-2025 06:00,Varanasi,25.30653681,82.95087512,,25.3,9.96,58.52
24-05-2025 07:00,Varanasi,25.307449,83.006867,34.22,57.35,30.7,95.26
24-05-2025 07:00,Varanasi,25.306425,82.950814,22.81,45.18,21.84,75.54
24-05-2025 07:00,Varanasi,25.2799085,82.9795844,30.86,67.48,29.38,93.21
24-05-2025 07:00,Varanasi,25.30653681,82.95087512,,19.83,9.48,68.34
24-05-2025 08:00,Varanasi,25.307449,83.006867,35.52,54.8,25.91,88.94
24-05-2025 08:00,Varanasi,25.306425,82.950814,28.56,49.65,24.89,80.47
24-05-2025 08:00,Varanasi,25.2799085,82.9795844,31.34,62.18,27.64,91.31
24-05-2025 08:00,Varanasi,25.30653681,82.95087512,,20.3,9.74,46.03
24-05-2025 09:00,Varanasi,25.307449,83.006867,37.73,50.14,23.39,103.34
24-05-2025 09:00,Varanasi,25.306425,82.950814,34.35,50.59,24.05,100.23
24-05-2025 09:00,Varanasi,25.2799085,82.9795844,34.16,58.72,28.73,94.31
24-05-2025 09:00,Varanasi,25.30653681,82.95087512,,24.32,11.59,42.39
24-05-2025 10:00,Varanasi,25.307449,83.006867,37.97,48.86,22.72,85.56
24-05-2025 10:00,Varanasi,25.306425,82.950814,34.48,47.46,22.68,81.7
24-05-2025 10:00,Varanasi,25.2799085,82.9795844,35.25,56.56,25.83,86.17
24-05-2025 10:00,Varanasi,25.30653681,82.95087512,,21.57,10.23,41.01
24-05-2025 11:00,Varanasi,25.307449,83.006867,37.72,49.32,23.19,102.42
24-05-2025 11:00,Varanasi,25.306425,82.950814,33.98,45.85,22.28,95.58
24-05-2025 11:00,Varanasi,25.2799085,82.9795844,34.54,54.43,26.69,99.58
24-05-2025 11:00,Varanasi,25.30653681,82.95087512,,22.53,10.92,55.43
24-05-2025 12:00,Varanasi,25.307449,83.006867,39.95,44.7,23.43,125.75
24-05-2025 12:00,Varanasi,25.306425,82.950814,35.26,40.66,22.67,114.7
24-05-2025 12:00,Varanasi,25.2799085,82.9795844,36.98,51.86,26.12,92.32
24-05-2025 12:00,Varanasi,25.30653681,82.95087512,,20.2,11.05,44.79
24-05-2025 13:00,Varanasi,25.307449,83.006867,37.43,44.44,22.65,95.22
24-05-2025 13:00,Varanasi,25.306425,82.950814,35.16,43.6,22.4,98.97
24-05-2025 13:00,Varanasi,25.2799085,82.9795844,34.91,53.19,25.2,76.34
24-05-2025 13:00,Varanasi,25.30653681,82.95087512,,21.46,11.34,47.36
24-05-2025 14:00,Varanasi,25.307449,83.006867,32.76,47.94,21.8,99.62
24-05-2025 14:00,Varanasi,25.306425,82.950814,31.71,47.84,23.28,101.83
24-05-2025 14:00,Varanasi,25.2799085,82.9795844,34.01,60.36,28.09,78.64
24-05-2025 14:00,Varanasi,25.30653681,82.95087512,,24.45,11.67,49.89
24-05-2025 15:00,Varanasi,25.307449,83.006867,31.84,49.29,22.56,85.74
24-05-2025 15:00,Varanasi,25.306425,82.950814,31.74,50.52,22.86,88.82
24-05-2025 15:00,Varanasi,25.2799085,82.9795844,33.46,61.4,26.05,73.81
24-05-2025 15:00,Varanasi,25.30653681,82.95087512,,25.59,11.43,43.95
24-05-2025 16:00,Varanasi,25.307449,83.006867,30.39,44.51,21,67.23
24-05-2025 16:00,Varanasi,25.306425,82.950814,31.24,47.75,22.24,72.76
24-05-2025 16:00,Varanasi,25.2799085,82.9795844,33.02,58.69,26.55,63.7
24-05-2025 16:00,Varanasi,25.30653681,82.95087512,,24.9,11.52,39.5
24-05-2025 17:00,Varanasi,25.307449,83.006867,28,47.47,20.83,56.74
24-05-2025 17:00,Varanasi,25.306425,82.950814,26.81,47.46,20.22,57.62
24-05-2025 17:00,Varanasi,25.2799085,82.9795844,32.07,65.44,24.86,60.18
24-05-2025 17:00,Varanasi,25.30653681,82.95087512,,25.09,10.71,40.92
24-05-2025 18:00,Varanasi,25.307449,83.006867,29.8,52.63,22.47,62.77
24-05-2025 18:00,Varanasi,25.306425,82.950814,26.51,50.45,23.22,78.25
24-05-2025 18:00,Varanasi,25.2799085,82.9795844,28.3,60.69,15.3,36.28
24-05-2025 18:00,Varanasi,25.30653681,82.95087512,,27.48,12.65,46.46
24-05-2025 19:00,Varanasi,25.307449,83.006867,30.07,51.49,22.48,70.73
24-05-2025 19:00,Varanasi,25.306425,82.950814,23.51,42.48,21.37,74.64
24-05-2025 19:00,Varanasi,25.30653681,82.95087512,,30.73,14.31,44.54
24-05-2025 20:00,Varanasi,25.307449,83.006867,29.28,50.37,25.27,67.82
24-05-2025 20:00,Varanasi,25.306425,82.950814,28.82,52.98,25.88,87.25
24-05-2025 20:00,Varanasi,25.30653681,82.95087512,,36.13,17.65,48.18
24-05-2025 21:00,Varanasi,25.307449,83.006867,25.96,48.42,21.39,62.8
24-05-2025 21:00,Varanasi,25.306425,82.950814,28.61,56.84,29.1,93.67
24-05-2025 21:00,Varanasi,25.30653681,82.95087512,,42.18,21.17,68.33
24-05-2025 22:00,Varanasi,25.307449,83.006867,22.3,44.18,16.25,60.58
24-05-2025 22:00,Varanasi,25.306425,82.950814,31.39,66.71,25.64,98.02
24-05-2025 22:00,Varanasi,25.30653681,82.95087512,,58.98,22.64,67
24-05-2025 23:00,Varanasi,25.307449,83.006867,20.1,40.13,14.76,57.8
24-05-2025 23:00,Varanasi,25.306425,82.950814,30.34,67.69,27.37,98.71
24-05-2025 23:00,Varanasi,25.30653681,82.95087512,,58.64,24.04,72.73
25-05-2025 00:00,Varanasi,25.307449,83.006867,26.74,55.79,24.95,76.84
25-05-2025 00:00,Varanasi,25.306425,82.950814,30.38,69.44,44,111.85
25-05-2025 00:00,Varanasi,25.2799085,82.9795844,22.34,50.89,24.1,54.63
25-05-2025 00:00,Varanasi,25.30653681,82.95087512,,54.32,36.82,75.76
25-05-2025 01:00,Varanasi,25.307449,83.006867,21.96,45.56,23.11,49.65
25-05-2025 01:00,Varanasi,25.306425,82.950814,28.93,67.32,50.42,87.34
25-05-2025 01:00,Varanasi,25.2799085,82.9795844,21.58,49.95,29.13,59.5
25-05-2025 01:00,Varanasi,25.30653681,82.95087512,,51.94,35.75,58.32
25-05-2025 02:00,Varanasi,25.307449,83.006867,24.1,50.09,23.86,74.19
25-05-2025 02:00,Varanasi,25.306425,82.950814,29.16,69.53,32.29,93.9
25-05-2025 02:00,Varanasi,25.2799085,82.9795844,22.73,53.52,33.48,71.11
25-05-2025 02:00,Varanasi,25.30653681,82.95087512,,60.1,28.58,75.97
25-05-2025 03:00,Varanasi,25.307449,83.006867,20.85,44.42,21.36,68.49
25-05-2025 03:00,Varanasi,25.306425,82.950814,29.09,71.4,27.73,101.18
25-05-2025 03:00,Varanasi,25.2799085,82.9795844,21.15,50.78,22.56,54.96
25-05-2025 03:00,Varanasi,25.30653681,82.95087512,,33.31,13.12,68.41
25-05-2025 04:00,Varanasi,25.307449,83.006867,22.18,47.22,21.39,54.98
25-05-2025 04:00,Varanasi,25.306425,82.950814,28.99,72.98,25.99,73.97
25-05-2025 04:00,Varanasi,25.2799085,82.9795844,20.95,51.29,21.17,48.01
25-05-2025 04:00,Varanasi,25.30653681,82.95087512,,43.55,15.29,46.98
25-05-2025 05:00,Varanasi,25.307449,83.006867,23.12,49.04,21,58.92
25-05-2025 05:00,Varanasi,25.306425,82.950814,29.27,72.14,27.89,79.68
25-05-2025 05:00,Varanasi,25.2799085,82.9795844,22.02,54.42,19,42.16
25-05-2025 05:00,Varanasi,25.30653681,82.95087512,,74.13,28.46,80.8
25-05-2025 06:00,Varanasi,25.307449,83.006867,25.46,53.51,24.24,66.28
25-05-2025 06:00,Varanasi,25.306425,82.950814,28.93,68.71,28.63,78.66
25-05-2025 06:00,Varanasi,25.2799085,82.9795844,26.9,66.7,25.13,53.65
25-05-2025 06:00,Varanasi,25.30653681,82.95087512,,38.19,7.27,42.07
25-05-2025 07:00,Varanasi,25.307449,83.006867,22.93,49.18,21.24,62.77
25-05-2025 07:00,Varanasi,25.306425,82.950814,31.26,70.02,29.32,88.73
25-05-2025 07:00,Varanasi,25.2799085,82.9795844,28.91,69.34,31.89,68.12
25-05-2025 07:00,Varanasi,25.30653681,82.95087512,,38.65,17.36,47.69
25-05-2025 08:00,Varanasi,25.307449,83.006867,24.65,44.75,18.94,56.78
25-05-2025 08:00,Varanasi,25.306425,82.950814,33.56,60.78,28.29,80.72
25-05-2025 08:00,Varanasi,25.2799085,82.9795844,29.26,61.53,31.24,67.34
25-05-2025 08:00,Varanasi,25.30653681,82.95087512,,33.38,16.65,90.25
25-05-2025 09:00,Varanasi,25.307449,83.006867,27.07,39.8,18.48,58.09
25-05-2025 09:00,Varanasi,25.306425,82.950814,36.59,53.53,31.31,86.69
25-05-2025 09:00,Varanasi,25.2799085,82.9795844,32,56.82,27.98,66.88
25-05-2025 09:00,Varanasi,25.30653681,82.95087512,,31.42,17.63,61.62
25-05-2025 10:00,Varanasi,25.307449,83.006867,29.06,33.33,18.69,45.22
25-05-2025 10:00,Varanasi,25.306425,82.950814,38.44,44.96,21.97,59.62
25-05-2025 10:00,Varanasi,25.2799085,82.9795844,33.51,48.23,24.88,61.09
25-05-2025 10:00,Varanasi,25.30653681,82.95087512,,26.66,13.15,49.93
25-05-2025 11:00,Varanasi,25.307449,83.006867,32.37,32.04,18.2,90.79
25-05-2025 11:00,Varanasi,25.306425,82.950814,40.92,40.75,23.34,121.1
25-05-2025 11:00,Varanasi,25.2799085,82.9795844,37.22,47.91,25.05,53.35
25-05-2025 11:00,Varanasi,25.30653681,82.95087512,,26.02,15.43,41.25
25-05-2025 12:00,Varanasi,25.307449,83.006867,32.11,27.85,17.83,62.29
25-05-2025 12:00,Varanasi,25.306425,82.950814,42.16,37.39,24.98,91.73
25-05-2025 12:00,Varanasi,25.2799085,82.9795844,36.68,42.68,29.13,61.73
25-05-2025 12:00,Varanasi,25.30653681,82.95087512,,21.37,14.45,33.15
25-05-2025 13:00,Varanasi,25.307449,83.006867,40.52,33.34,24.35,83
25-05-2025 13:00,Varanasi,25.306425,82.950814,42.41,35.64,25.88,88.5
25-05-2025 13:00,Varanasi,25.2799085,82.9795844,37.99,42.1,28.59,62.29
25-05-2025 13:00,Varanasi,25.30653681,82.95087512,,18.31,13.11,42.7
25-05-2025 14:00,Varanasi,25.307449,83.006867,35,37.21,18.7,71.78
25-05-2025 14:00,Varanasi,25.306425,82.950814,38.89,41.65,22.4,82.91
25-05-2025 14:00,Varanasi,25.2799085,82.9795844,37.19,46.74,21.78,53.11
25-05-2025 14:00,Varanasi,25.30653681,82.95087512,,21.05,11,37.88
25-05-2025 15:00,Varanasi,25.307449,83.006867,34.13,39.09,17.1,68
25-05-2025 15:00,Varanasi,25.306425,82.950814,34.37,37.35,18.55,66.33
25-05-2025 15:00,Varanasi,25.2799085,82.9795844,37.17,47.59,20.78,54.05
25-05-2025 15:00,Varanasi,25.30653681,82.95087512,,17.72,8.38,29.44
25-05-2025 16:00,Varanasi,25.307449,83.006867,36.89,40.74,18.29,67.15
25-05-2025 16:00,Varanasi,25.306425,82.950814,27.88,31.23,14.79,52.88
25-05-2025 16:00,Varanasi,25.2799085,82.9795844,37.47,44.6,20.74,49.2
25-05-2025 16:00,Varanasi,25.30653681,82.95087512,,14.74,7.13,22.79
25-05-2025 17:00,Varanasi,25.307449,83.006867,35.08,43.64,16.43,67.55
25-05-2025 17:00,Varanasi,25.306425,82.950814,26.67,33.26,14.1,53.43
25-05-2025 17:00,Varanasi,25.2799085,82.9795844,36.62,49.26,18.48,47.03
25-05-2025 17:00,Varanasi,25.30653681,82.95087512,,15.27,6.1,21.71
25-05-2025 18:00,Varanasi,25.307449,83.006867,34.34,45.88,16.73,70.21
25-05-2025 18:00,Varanasi,25.306425,82.950814,27.04,35.73,15.49,58.5
25-05-2025 18:00,Varanasi,25.2799085,82.9795844,35.56,49.75,23.46,55.98
25-05-2025 18:00,Varanasi,25.30653681,82.95087512,,16.17,6.96,24.54
25-05-2025 19:00,Varanasi,25.307449,83.006867,34.45,49.05,22.82,92.38
25-05-2025 19:00,Varanasi,25.306425,82.950814,24.7,33.75,18.11,69.36
25-05-2025 19:00,Varanasi,25.2799085,82.9795844,34.85,50.83,30.36,83.57
25-05-2025 19:00,Varanasi,25.30653681,82.95087512,,16.97,9.29,34.05
25-05-2025 20:00,Varanasi,25.307449,83.006867,34.16,44.25,26.08,96.57
25-05-2025 20:00,Varanasi,25.306425,82.950814,29.5,41.74,23.19,85.42
25-05-2025 20:00,Varanasi,25.2799085,82.9795844,31.59,46.43,26.8,77.46
25-05-2025 20:00,Varanasi,25.30653681,82.95087512,,19.94,11.49,38.98
25-05-2025 21:00,Varanasi,25.307449,83.006867,36.63,44.99,23.55,107.75
25-05-2025 21:00,Varanasi,25.306425,82.950814,31.82,47.11,26.77,105.58
25-05-2025 21:00,Varanasi,25.2799085,82.9795844,25.05,37.04,20.89,61.96
25-05-2025 21:00,Varanasi,25.30653681,82.95087512,,25.1,14.14,45.98
25-05-2025 22:00,Varanasi,25.307449,83.006867,33.43,44.05,21.32,74.36
25-05-2025 22:00,Varanasi,25.306425,82.950814,30.23,47.24,24.21,76.64
25-05-2025 22:00,Varanasi,25.2799085,82.9795844,27.02,41.68,21.42,52.85
25-05-2025 22:00,Varanasi,25.30653681,82.95087512,,27.38,13.97,36.98
25-05-2025 23:00,Varanasi,25.307449,83.006867,31.65,47.14,23.4,60.93
25-05-2025 23:00,Varanasi,25.306425,82.950814,31.4,52.69,25.62,65.61
25-05-2025 23:00,Varanasi,25.2799085,82.9795844,24.2,39.52,20.03,45.03
25-05-2025 23:00,Varanasi,25.30653681,82.95087512,,29.13,14.24,37.32
26-05-2025 00:00,Varanasi,25.307449,83.006867,32.8,53.27,24.78,54.17
26-05-2025 00:00,Varanasi,25.306425,82.950814,32.74,61.53,29.19,63.36
26-05-2025 00:00,Varanasi,25.2799085,82.9795844,19.79,35.51,19.39,25.6
26-05-2025 00:00,Varanasi,25.30653681,82.95087512,,39.93,19.33,39.95
26-05-2025 01:00,Varanasi,25.307449,83.006867,34.43,55.16,30.61,64.86
26-05-2025 01:00,Varanasi,25.306425,82.950814,31.27,61.33,26.76,61.16
26-05-2025 01:00,Varanasi,25.2799085,82.9795844,14.93,26.63,14.52,21.02
26-05-2025 01:00,Varanasi,25.30653681,82.95087512,,35.66,15.29,36.5
26-05-2025 02:00,Varanasi,25.307449,83.006867,33.43,57.25,27.65,49.31
26-05-2025 02:00,Varanasi,25.306425,82.950814,31.77,64.71,27.26,49.6
26-05-2025 02:00,Varanasi,25.2799085,82.9795844,23.13,45.6,23,31.45
26-05-2025 02:00,Varanasi,25.30653681,82.95087512,,34.08,14.63,34.05
26-05-2025 03:00,Varanasi,25.307449,83.006867,32.34,56.91,24.98,44.04
26-05-2025 03:00,Varanasi,25.306425,82.950814,31.34,66.81,30.76,50.98
26-05-2025 03:00,Varanasi,25.2799085,82.9795844,21.71,44.37,19.81,25.56
26-05-2025 03:00,Varanasi,25.30653681,82.95087512,,37.08,17.07,34.36
26-05-2025 04:00,Varanasi,25.307449,83.006867,32.33,60.44,23.7,55.83
26-05-2025 04:00,Varanasi,25.306425,82.950814,30.19,66.19,28.66,59.03
26-05-2025 04:00,Varanasi,25.2799085,82.9795844,23.79,51.1,22.27,29.23
26-05-2025 04:00,Varanasi,25.30653681,82.95087512,,35.46,15.45,34.64
26-05-2025 05:00,Varanasi,25.307449,83.006867,32.18,60.3,23.32,108.01
26-05-2025 05:00,Varanasi,25.306425,82.950814,30.28,68.57,37.23,123.12
26-05-2025 05:00,Varanasi,25.2799085,82.9795844,21.36,46.93,20.35,37.96
26-05-2025 05:00,Varanasi,25.30653681,82.95087512,,38.23,19.53,37.43
26-05-2025 06:00,Varanasi,25.307449,83.006867,33.88,62.45,22.6,99.45
26-05-2025 06:00,Varanasi,25.306425,82.950814,30.33,67.14,34.69,109.11
26-05-2025 06:00,Varanasi,25.2799085,82.9795844,21.13,46.12,22.4,39.25
26-05-2025 06:00,Varanasi,25.30653681,82.95087512,,37.55,18.66,39.36
26-05-2025 07:00,Varanasi,25.307449,83.006867,34.61,60.51,25.98,89.85
26-05-2025 07:00,Varanasi,25.306425,82.950814,32.21,62.32,26.31,88.51
26-05-2025 07:00,Varanasi,25.2799085,82.9795844,27.32,57.57,23.77,43.25
26-05-2025 07:00,Varanasi,25.30653681,82.95087512,,32.6,13.9,41.7
26-05-2025 08:00,Varanasi,25.307449,83.006867,37,53.78,30.48,75.7
26-05-2025 08:00,Varanasi,25.306425,82.950814,35.57,56.25,26.23,70.38
26-05-2025 08:00,Varanasi,25.2799085,82.9795844,30.25,57.67,26.05,46.31
26-05-2025 08:00,Varanasi,25.30653681,82.95087512,,27.85,13.11,38.71
26-05-2025 09:00,Varanasi,25.307449,83.006867,38.93,48.71,22.73,81.77
26-05-2025 09:00,Varanasi,25.306425,82.950814,37.48,51.03,22.75,81.84
26-05-2025 09:00,Varanasi,25.2799085,82.9795844,33.53,54.68,21.14,50.2
26-05-2025 09:00,Varanasi,25.30653681,82.95087512,,26.1,10.77,37.01
26-05-2025 10:00,Varanasi,25.307449,83.006867,37.72,40.03,21.28,73.91
26-05-2025 10:00,Varanasi,25.306425,82.950814,39.87,44.51,21.71,78.97
26-05-2025 10:00,Varanasi,25.2799085,82.9795844,33.98,45.45,20.4,46.41
26-05-2025 10:00,Varanasi,25.30653681,82.95087512,,22.06,10.96,27.17
26-05-2025 11:00,Varanasi,25.307449,83.006867,38.13,38.16,21.83,66.23
26-05-2025 11:00,Varanasi,25.306425,82.950814,41.02,41.34,23.42,72.1
26-05-2025 11:00,Varanasi,25.2799085,82.9795844,35.75,43.46,19.19,44.24
26-05-2025 11:00,Varanasi,25.30653681,82.95087512,,21.58,11.64,25.03
26-05-2025 12:00,Varanasi,25.307449,83.006867,42.61,36.53,23.87,62.1
26-05-2025 12:00,Varanasi,25.306425,82.950814,33.7,31.76,18.13,49.63
26-05-2025 12:00,Varanasi,25.2799085,82.9795844,36.9,42.28,17.82,43.19
26-05-2025 12:00,Varanasi,25.30653681,82.95087512,,13.62,7.86,25.74
26-05-2025 13:00,Varanasi,25.307449,83.006867,42.7,36.9,25.01,67.5
26-05-2025 13:00,Varanasi,25.306425,82.950814,37.63,33.09,20.97,59.4
26-05-2025 13:00,Varanasi,25.2799085,82.9795844,39.86,42.28,20.81,45.18
26-05-2025 13:00,Varanasi,25.30653681,82.95087512,,12.54,7.47,23.47
26-05-2025 14:00,Varanasi,25.307449,83.006867,44.79,36.72,24.7,77.92
26-05-2025 14:00,Varanasi,25.306425,82.950814,39.24,38.48,22.24,72.25
26-05-2025 14:00,Varanasi,25.2799085,82.9795844,40.52,41.76,21.25,53.4
26-05-2025 14:00,Varanasi,25.30653681,82.95087512,,18.33,10.55,24.91
26-05-2025 15:00,Varanasi,25.307449,83.006867,45.06,34.9,27.46,87.6
26-05-2025 15:00,Varanasi,25.306425,82.950814,42.04,39.49,24.08,84.21
26-05-2025 15:00,Varanasi,25.2799085,82.9795844,40.24,38.46,22.62,60.75
26-05-2025 15:00,Varanasi,25.30653681,82.95087512,,18.79,11.75,24.32
26-05-2025 16:00,Varanasi,25.307449,83.006867,44.66,35.23,26.15,88.31
26-05-2025 16:00,Varanasi,25.306425,82.950814,41.62,39.18,24.09,86.25
26-05-2025 16:00,Varanasi,25.2799085,82.9795844,40.18,41.64,23.15,67.35
26-05-2025 16:00,Varanasi,25.30653681,82.95087512,,18.68,11.62,21.12
26-05-2025 17:00,Varanasi,25.307449,83.006867,39.63,45.79,21.11,74.74
26-05-2025 17:00,Varanasi,25.306425,82.950814,38.01,48.48,22.42,76.05
26-05-2025 17:00,Varanasi,25.2799085,82.9795844,35.04,49.94,21.97,54.81
26-05-2025 17:00,Varanasi,25.30653681,82.95087512,,23.48,10.76,51.29
26-05-2025 18:00,Varanasi,25.307449,83.006867,37.12,52.52,25.68,70.68
26-05-2025 18:00,Varanasi,25.306425,82.950814,35.33,56.26,24.66,69.66
26-05-2025 18:00,Varanasi,25.2799085,82.9795844,34.21,57.41,21.42,57.17
26-05-2025 18:00,Varanasi,25.30653681,82.95087512,,26.84,11.98,43.42
26-05-2025 19:00,Varanasi,25.307449,83.006867,35.39,56.35,24.88,92.99
26-05-2025 19:00,Varanasi,25.306425,82.950814,33.25,60.57,33.4,101.54
26-05-2025 19:00,Varanasi,25.2799085,82.9795844,33,63.14,23.08,69.24
26-05-2025 19:00,Varanasi,25.30653681,82.95087512,,29,14.6,44.05
26-05-2025 20:00,Varanasi,25.307449,83.006867,35.66,56.64,25.81,86.35
26-05-2025 20:00,Varanasi,25.306425,82.950814,32.55,63.13,28.11,88.65
26-05-2025 20:00,Varanasi,25.2799085,82.9795844,32.33,66.39,26.84,73.34
26-05-2025 20:00,Varanasi,25.30653681,82.95087512,,29.74,13.08,48.1
26-05-2025 21:00,Varanasi,25.307449,83.006867,35.11,58.84,25.5,110.36
26-05-2025 21:00,Varanasi,25.306425,82.950814,32,66.54,24.07,108.93
26-05-2025 21:00,Varanasi,25.2799085,82.9795844,32.06,69.01,20.87,62.02
26-05-2025 21:00,Varanasi,25.30653681,82.95087512,,31.23,11.2,38.41
26-05-2025 22:00,Varanasi,25.307449,83.006867,34.93,60.4,22.84,83.33
26-05-2025 22:00,Varanasi,25.306425,82.950814,31.42,69.79,19.39,79.88
26-05-2025 22:00,Varanasi,25.2799085,82.9795844,31.99,70.19,18.1,47.56
26-05-2025 22:00,Varanasi,25.30653681,82.95087512,,32.51,9.26,39.74
26-05-2025 23:00,Varanasi,25.307449,83.006867,32.55,63.27,22.75,71.18
26-05-2025 23:00,Varanasi,25.306425,82.950814,31.1,71.2,18.5,68.45
26-05-2025 23:00,Varanasi,25.2799085,82.9795844,31.44,70.33,16.53,35.95
26-05-2025 23:00,Varanasi,25.30653681,82.95087512,,33.77,9.27,36.16
27-05-2025 00:00,Varanasi,25.307449,83.006867,32.9,67.85,20.97,55.86
27-05-2025 00:00,Varanasi,25.306425,82.950814,30.95,72.71,24.28,61.55
27-05-2025 00:00,Varanasi,25.2799085,82.9795844,31.1,71.34,27.71,44.31
27-05-2025 00:00,Varanasi,25.30653681,82.95087512,,34.66,12.27,37.59
27-05-2025 01:00,Varanasi,25.307449,83.006867,32.34,70.64,21.06,52.06
27-05-2025 01:00,Varanasi,25.306425,82.950814,30.55,75.01,26.38,57.37
27-05-2025 01:00,Varanasi,25.2799085,82.9795844,31.21,74.71,33.63,40.85
27-05-2025 01:00,Varanasi,25.30653681,82.95087512,,35.2,12.83,33.46
27-05-2025 02:00,Varanasi,25.307449,83.006867,32.05,71.02,17.13,40.6
27-05-2025 02:00,Varanasi,25.306425,82.950814,30.3,75.46,18.86,42.34
27-05-2025 02:00,Varanasi,25.2799085,82.9795844,30.96,74.76,27.3,36.09
27-05-2025 02:00,Varanasi,25.30653681,82.95087512,,35.36,9.46,20.09
27-05-2025 03:00,Varanasi,25.307449,83.006867,31.8,71.58,16.63,35.08
27-05-2025 03:00,Varanasi,25.306425,82.950814,27.4,67.71,14.8,31.84
27-05-2025 03:00,Varanasi,25.2799085,82.9795844,30.82,74.38,25.39,86.55
27-05-2025 03:00,Varanasi,25.30653681,82.95087512,,31.38,7.68,20.55
27-05-2025 04:00,Varanasi,25.307449,83.006867,31.51,72.09,16.06,144.02
27-05-2025 04:00,Varanasi,25.306425,82.950814,20.41,50.2,11.78,92.32
27-05-2025 04:00,Varanasi,25.2799085,82.9795844,30.47,75.7,19.68,25.62
27-05-2025 04:00,Varanasi,25.30653681,82.95087512,,21.82,5.26,22.95
27-05-2025 05:00,Varanasi,25.307449,83.006867,31.34,72.65,16.81,148.79
27-05-2025 05:00,Varanasi,25.306425,82.950814,18.62,46.25,10.91,88.31
27-05-2025 05:00,Varanasi,25.2799085,82.9795844,26.92,68.08,14.83,60.56
27-05-2025 05:00,Varanasi,25.30653681,82.95087512,,22.28,5.27,25.68
27-05-2025 06:00,Varanasi,25.307449,83.006867,31.78,71.11,17.08,145.11
27-05-2025 06:00,Varanasi,25.306425,82.950814,20.1,48.43,12.22,93.3
27-05-2025 06:00,Varanasi,25.2799085,82.9795844,23.41,58.5,14.7,25.06
27-05-2025 06:00,Varanasi,25.30653681,82.95087512,,24.72,6.41,32.32
27-05-2025 07:00,Varanasi,25.307449,83.006867,32.71,67.91,20.07,118.1
27-05-2025 07:00,Varanasi,25.306425,82.950814,30.65,69.66,20.25,113.48
27-05-2025 07:00,Varanasi,25.2799085,82.9795844,20.5,47.44,15.87,28.48
27-05-2025 07:00,Varanasi,25.30653681,82.95087512,,35.78,10.4,33.06
27-05-2025 08:00,Varanasi,25.307449,83.006867,33.82,63.54,23.35,64.38
27-05-2025 08:00,Varanasi,25.306425,82.950814,32.85,65.79,22.79,63.81
27-05-2025 08:00,Varanasi,25.2799085,82.9795844,23.45,51.08,15.5,24.92
27-05-2025 08:00,Varanasi,25.30653681,82.95087512,,35.78,12.46,41.77
27-05-2025 09:00,Varanasi,25.307449,83.006867,35.11,59.65,18.42,75.22
27-05-2025 09:00,Varanasi,25.306425,82.950814,33.59,63.3,29.1,85.9
27-05-2025 09:00,Varanasi,25.2799085,82.9795844,20.97,41.89,14.96,32.85
27-05-2025 09:00,Varanasi,25.30653681,82.95087512,,34.58,14.97,45.19
27-05-2025 10:00,Varanasi,25.307449,83.006867,35.91,57.85,19.83,84.7
27-05-2025 10:00,Varanasi,25.306425,82.950814,34.62,60.53,21.58,87.54
27-05-2025 10:00,Varanasi,25.2799085,82.9795844,27.03,50.07,20.16,41.94
27-05-2025 10:00,Varanasi,25.30653681,82.95087512,,31.57,11.81,49.87
27-05-2025 11:00,Varanasi,25.307449,83.006867,26.94,41.03,14.07,53.41
27-05-2025 11:00,Varanasi,25.306425,82.950814,30.94,48.86,18.96,69.46
27-05-2025 11:00,Varanasi,25.2799085,82.9795844,31.66,57.18,23.74,47.26
27-05-2025 11:00,Varanasi,25.30653681,82.95087512,,23.69,9.66,51.58
27-05-2025 12:00,Varanasi,25.307449,83.006867,27.29,32.72,14.89,55.14
27-05-2025 12:00,Varanasi,25.306425,82.950814,29.88,37.47,17.83,69.99
27-05-2025 12:00,Varanasi,25.2799085,82.9795844,36.56,54.03,22.62,55.41
27-05-2025 12:00,Varanasi,25.30653681,82.95087512,,19.22,8.74,54.77
27-05-2025 13:00,Varanasi,25.307449,83.006867,28.11,28.73,15.46,58.97
27-05-2025 13:00,Varanasi,25.306425,82.950814,29.67,31.96,16.73,67.93
27-05-2025 13:00,Varanasi,25.2799085,82.9795844,36.06,46.21,19.42,41.68
27-05-2025 13:00,Varanasi,25.30653681,82.95087512,,18.25,9.02,42.75
27-05-2025 14:00,Varanasi,25.307449,83.006867,32.72,29.59,17.42,39.49
27-05-2025 14:00,Varanasi,25.306425,82.950814,39.86,39.29,23.04,52.82
27-05-2025 14:00,Varanasi,25.2799085,82.9795844,37.07,42.97,21.07,45.7
27-05-2025 14:00,Varanasi,25.30653681,82.95087512,,23.19,13.58,37.34
